time,seconds_elapsed,z,y,x
1728651076623294700,0.107294677734375,9.939000129699707,-1.5540000200271606,-0.5550000071525574
1728651076632900000,0.116900146484375,9.502950668334961,-1.3429501056671143,-0.3559500277042389
1728651076642505200,0.126505126953125,9.46500015258789,-1.237950086593628,-0.27195000648498535
1728651076652110300,0.1361103515625,9.568050384521484,-1.3450500965118408,-0.3349500298500061
1728651076661715500,0.145715576171875,9.688050270080566,-1.4359500408172607,-0.31800001859664917
1728651076671320800,0.15532080078125,9.391050338745117,-1.294950008392334,-0.11700000613927841
1728651076685727500,0.1697275390625,9.532050132751465,-1.3170000314712524,-0.31995001435279846
1728651076695332600,0.17933251953125,9.855000495910645,-1.3860000371932983,-0.3439500033855438
1728651076704937700,0.188937744140625,10.056000709533691,-1.5970500707626343,-0.47805002331733704
1728651076714542800,0.19854296875,9.829050064086914,-1.6140000820159912,-0.49695003032684326
1728651076724148200,0.208148193359375,9.373950004577637,-1.432050108909607,-0.31095001101493835
1728651076733753300,0.21775341796875,9.232950210571289,-1.290000081062317,-0.20805001258850098
1728651076743358500,0.2273583984375,9.721050262451172,-1.432050108909607,-0.2939999997615814
1728651076757767700,0.241767578125,9.79800033569336,-1.53000009059906,-0.24105000495910645
1728651076767372800,0.251372802734375,9.622950553894043,-1.5010501146316528,-0.16695000231266022
1728651076776978000,0.26097802734375,9.78795051574707,-1.5630000829696655,-0.23595000803470612
1728651076786583000,0.2705830078125,9.961050033569336,-1.7479500770568848,-0.3079500198364258
1728651076796188400,0.2801884765625,9.75195026397705,-1.7569501399993896,-0.28200000524520874
1728651076805793300,0.289793212890625,9.393000602722168,-1.6350001096725464,-0.19995000958442688
1728651076815398700,0.299398681640625,9.26205062866211,-1.5319501161575317,-0.1770000010728836
1728651076825003800,0.309003662109375,9.589950561523438,-1.4839500188827515,-0.17205001413822174
1728651076834609200,0.318609130859375,9.81705093383789,-1.4820001125335693,-0.14295001327991486
1728651076844214300,0.32821435546875,9.942000389099121,-1.4560500383377075,-0.2650500237941742
1728651076853819400,0.3378193359375,10.104000091552734,-1.5229500532150269,-0.27900001406669617
1728651076863424500,0.347424560546875,10.05405044555664,-1.6780500411987305,-0.05400000140070915
1728651076873029600,0.357029541015625,9.988950729370117,-1.7809500694274902,-0.13095000386238098
1728651076882635000,0.366635009765625,9.694950103759766,-1.7569501399993896,-0.08295000344514847
1728651076892240100,0.376240234375,9.20895004272461,-1.6300500631332397,0.016050001606345177
1728651076901845200,0.38584521484375,8.910000801086426,-1.3840500116348267,0.37095001339912415
1728651076911450600,0.39545068359375,9.444000244140625,-1.5799500942230225,0.20295001566410065
1728651076921055700,0.4050556640625,10.594950675964355,-1.5730500221252441,-0.29100000858306885
1728651076930661000,0.4146611328125,10.870950698852539,-1.645050048828125,-0.19095000624656677
1728651076940266000,0.424265869140625,10.741050720214844,-1.8580501079559326,0.51705002784729
1728651076949871000,0.43387109375,9.903000831604004,-1.8630000352859497,0.46905001997947693
1728651076959476500,0.4434765625,9.19005012512207,-1.8079501390457153,0.5220000147819519
1728651076969081600,0.45308154296875,8.335050582885742,-1.6060501337051392,-0.07395000010728836
1728651076978686700,0.462686767578125,9.195000648498535,-1.8049501180648804,0.2580000162124634
1728651076988291800,0.472291748046875,9.867000579833984,-1.8169500827789307,-0.013950000517070293
1728651076997897200,0.481897216796875,10.413000106811523,-1.9099501371383667,0.14100000262260437
1728651077007502300,0.49150244140625,9.790950775146484,-2.01705002784729,0.5530500411987305
1728651077017107500,0.501107421875,8.766000747680664,-1.867050051689148,0.37605002522468567
1728651077026712600,0.510712646484375,8.788050651550293,-1.6879501342773438,-0.030000001192092896
1728651077036318000,0.52031787109375,9.400050163269043,-1.5319501161575317,-0.4330500066280365
1728651077045923000,0.529923095703125,10.285950660705566,-1.696950078010559,-0.45705002546310425
1728651077055528200,0.539528076171875,10.459050178527832,-1.8720000982284546,-0.4710000157356262
1728651077065133300,0.54913330078125,9.642000198364258,-1.894050121307373,-0.3679500222206116
1728651077074738700,0.55873876953125,8.886000633239746,-1.7329500913619995,-0.21495001018047333
1728651077084343800,0.56834375,8.73705005645752,-1.4239500761032104,0.18900001049041748
1728651077093949000,0.577948974609375,9.361950874328613,-1.4410500526428223,0.05700000375509262
1728651077103554000,0.587553955078125,10.210050582885742,-1.599000096321106,-0.025950001552700996
1728651077113159400,0.597159423828125,9.997050285339355,-1.675950050354004,-0.010950000956654549
1728651077122764300,0.606764404296875,9.682950019836426,-1.6930500268936157,-0.08100000023841858
1728651077132369700,0.61636962890625,9.678000450134277,-1.6710001230239868,-0.05700000375509262
1728651077141974800,0.625974853515625,9.865050315856934,-1.6780500411987305,-0.08595000207424164
1728651077151580200,0.635580078125,10.1089506149292,-1.6609500646591187,-0.14805001020431519
1728651077161185300,0.645185302734375,10.018050193786621,-1.6710001230239868,-0.15495000779628754
1728651077170790100,0.6547900390625,9.565950393676758,-1.5919500589370728,-0.06599999964237213
1728651077180395500,0.6643955078125,9.407999992370605,-1.5589500665664673,-0.046950001269578934
1728651077190000600,0.674000732421875,9.726000785827637,-1.675950050354004,-0.04500000178813934
1728651077199606000,0.68360595703125,9.838950157165527,-1.8430501222610474,0.08595000207424164
1728651077209211100,0.693211181640625,9.432000160217285,-1.8769501447677612,0.16995000839233398
1728651077218816300,0.702816162109375,9.280950546264648,-1.7760001420974731,0.031050002202391624
1728651077228421600,0.712421630859375,9.562950134277344,-1.602000117301941,-0.16005000472068787
1728651077238026500,0.722026611328125,10.138050079345703,-1.6849501132965088,-0.10200000554323196
